136.48266666666666,-172.04266666666666
0.0,-0.0
0.9714441666666668,-0.3067896666666667
2.1750866666666666,-0.7559040000000001
3.584892500000001,-1.3262610000000004
5.174826666666667,-1.996778666666667
6.918854166666667,-2.746375
8.790940000000004,-3.553968000000001
10.765049166666667,-4.398475666666667
12.815146666666667,-5.258816000000001
14.915197500000001,-6.113907
17.039166666666667,-6.942666666666667
19.161019166666666,-7.724013
21.254720000000006,-8.436864000000002
23.29423416666667,-9.060137666666668
25.25352666666667,-9.572752000000001
27.1065625,-9.953625
28.82730666666667,-10.181674666666668
30.38972416666667,-10.235819
31.76778,-10.094975999999999
32.93543916666667,-9.738063666666669
33.86666666666667,-9.144
34.49463933333333,-8.251274666666667
34.79766133333333,-7.036477333333331
34.817388666666666,-5.535675999999996
34.595477333333335,-3.784938666666661
34.17358333333333,-1.8203333333333334
33.593362666666664,0.32207200000000424
32.89647133333333,2.6062093333333394
32.12456533333333,4.996010666666672
31.319300666666663,7.455408000000009
30.522333333333332,9.948333333333334
29.775319333333336,12.438718666666666
29.11991466666667,14.890496000000006
28.597775333333335,17.267597333333338
28.25055733333333,19.533954666666677
28.11991666666667,21.6535
28.247509333333333,23.59016533333333
28.674991333333338,25.307882666666664
29.444018666666665,26.770584000000003
30.59624733333334,27.94220133333333
32.17333333333333,28.78666666666667
34.175700000000006,29.36318316666667
36.55398666666668,29.761518666666667
39.27517333333333,29.991452166666665
42.30624000000001,30.06276266666667
45.61416666666667,29.985229166666667
49.165933333333356,29.768630666666663
52.928520000000006,29.42274616666667
56.8689066666667,28.957354666666664
60.95407333333336,28.382235166666668
65.151,27.707166666666666
69.42666666666669,26.941928166666667
73.74805333333335,26.096298666666666
78.08214000000004,25.180057166666664
82.39590666666668,24.20298266666666
86.65633333333334,23.174854166666666
90.8304,22.10545066666666
94.88508666666667,21.004551166666666
98.78737333333335,19.881934666666655
102.50423999999998,18.74738016666667
106.00266666666667,17.610666666666667
109.39174633333334,16.451368333333324
112.79699733333334,15.241693333333332
116.2100376666667,13.980371666666654
119.62248533333336,12.666133333333327
123.02595833333334,11.297708333333334
126.4120746666667,9.873826666666657
129.77245233333335,8.39321833333333
133.09870933333335,6.854613333333321
136.3824636666667,5.256741666666659
139.61533333333333,3.5983333333333336
142.78893633333337,1.8781183333333253
145.89489066666667,0.09482666666666344
148.92481433333336,-1.75281166666668
151.8703253333333,-3.666066666666676
154.72304166666666,-5.646208333333333
157.47458133333336,-7.694506666666677
160.11656233333332,-9.81223166666667
162.64060266666667,-12.000653333333354
165.03832033333336,-14.261041666666667
167.30133333333333,-16.59466666666667
169.4863895,-19.04339599999999
171.64828933333334,-21.63876800000003
173.77572983333334,-24.36655866666669
175.85740800000005,-27.212544000000015
177.88202083333334,-30.1625
179.8382653333333,-33.20220266666665
181.71483850000004,-36.317428000000035
183.50043733333334,-39.49395200000002
185.18375883333337,-42.71755066666668
186.7535,-45.974000000000004
188.19835783333332,-49.249076
189.50702933333338,-52.5285546666667
190.66821150000004,-55.79821200000003
191.67060133333334,-59.043824000000015
192.50289583333333,-62.25116666666667
193.15379200000004,-65.40601600000005
193.61198683333333,-68.49414800000004
193.86617733333333,-71.50133866666668
193.90506050000005,-74.413364
193.71733333333333,-77.21600000000001
193.32763383333332,-79.98542550000003
192.7688973333333,-82.79875066666669
192.04226683333331,-85.64314850000001
191.14888533333337,-88.50579200000003
190.08989583333334,-91.37385416666667
188.8664413333333,-94.23450800000005
187.47966483333332,-97.07492650000003
185.9307093333333,-99.88228266666668
184.2207178333333,-102.64374950000003
182.35083333333333,-105.3465
180.32219883333332,-107.9777071666667
178.1359573333333,-110.52454400000003
175.79325183333333,-112.97418350000002
173.2952253333333,-115.31379866666666
170.64302083333334,-117.5305625
167.8377813333333,-119.61164800000003
164.88064983333328,-121.54422816666667
161.7727693333333,-123.31547600000002
158.51528283333337,-124.9125645
155.10933333333332,-126.32266666666666
151.35902333333328,-127.5275791666667
147.10833333333326,-128.52823333333336
142.4182233333333,-129.34050416666668
137.34965333333332,-129.98026666666672
131.96358333333333,-130.46339583333332
126.32097333333324,-130.80576666666667
120.48278333333329,-131.02325416666667
114.50997333333329,-131.13173333333336
108.46350333333332,-131.14707916666666
102.40433333333334,-131.08516666666668
96.39342333333326,-130.96187083333334
90.49173333333326,-130.79306666666665
84.7602233333333,-130.59462916666666
79.25985333333328,-130.3824333333333
74.05158333333334,-130.17235416666668
69.19637333333328,-129.98026666666667
64.75518333333328,-129.8220458333333
60.78897333333329,-129.71356666666665
57.358703333333374,-129.6707041666667
